,FIPS,Emp,ind_name
11212,48139,255.5,accommodation
11213,48141,2205.75,accommodation
11214,48143,122.5,accommodation
11215,48145,,accommodation
11216,48147,8.75,accommodation
11217,48149,88.25,accommodation
11218,48153,,accommodation
11219,48157,823.5,accommodation
11220,48159,31.25,accommodation
11221,48161,66.25,accommodation
11222,48163,130.5,accommodation
11223,48165,61.25,accommodation
11224,48167,2110.5,accommodation
11225,48169,15.5,accommodation
11226,48171,376.0,accommodation
11227,48175,27.25,accommodation
11228,48177,69.5,accommodation
11229,48179,69.5,accommodation
11230,48181,422.0,accommodation
11231,48183,486.0,accommodation
11232,48185,31.25,accommodation
11233,48187,239.5,accommodation
11234,48189,82.75,accommodation
11235,48191,,accommodation
11236,48193,16.75,accommodation
11237,48195,,accommodation
11238,48197,,accommodation
11239,48199,58.5,accommodation
11240,48201,20983.75,accommodation
11241,48203,120.75,accommodation
11242,48207,23.75,accommodation
11243,48209,882.5,accommodation
11244,48211,28.25,accommodation
11245,48213,113.25,accommodation
11246,48215,1674.0,accommodation
11247,48217,91.75,accommodation
11248,48219,38.5,accommodation
11249,48221,89.75,accommodation
11250,48223,82.75,accommodation
11251,48225,82.0,accommodation
11252,48227,297.0,accommodation
11253,48229,,accommodation
11254,48231,164.75,accommodation
11255,48233,94.0,accommodation
11256,48235,,accommodation
11257,48237,9.0,accommodation
11258,48239,19.0,accommodation
11259,48241,46.25,accommodation
11260,48243,90.0,accommodation
11261,48245,815.5,accommodation
11262,48247,14.25,accommodation
11263,48249,103.75,accommodation
11264,48251,148.75,accommodation
11265,48253,,accommodation
11266,48255,119.0,accommodation
11267,48257,196.5,accommodation
11268,48259,237.5,accommodation
11269,48261,,accommodation
11270,48265,873.25,accommodation
11271,48267,86.25,accommodation
11272,48271,,accommodation
11273,48273,81.0,accommodation
11274,48275,,accommodation
11275,48277,129.25,accommodation
11276,48279,,accommodation
11277,48281,12.25,accommodation
11278,48283,203.75,accommodation
11279,48285,36.75,accommodation
11280,48287,94.5,accommodation
11281,48289,79.5,accommodation
11282,48291,119.75,accommodation
11283,48293,34.75,accommodation
11284,48297,58.5,accommodation
11285,48299,13.25,accommodation
11286,48303,1175.0,accommodation
11287,48307,39.25,accommodation
11288,48309,900.0,accommodation
11289,48311,,accommodation
11290,48313,56.5,accommodation
11291,48315,37.0,accommodation
11292,48317,52.0,accommodation
11293,48319,,accommodation
11294,48321,168.0,accommodation
11295,48323,281.25,accommodation
11296,48325,59.75,accommodation
11297,48327,,accommodation
11298,48329,1070.5,accommodation
11299,48331,42.0,accommodation
11300,48333,6.0,accommodation
11301,48335,39.0,accommodation
11302,48337,44.75,accommodation
11303,48339,1936.5,accommodation
11304,48341,146.0,accommodation
11305,48345,,accommodation
11306,48347,160.0,accommodation
11307,48349,95.25,accommodation
11308,48351,,accommodation
11309,48353,138.75,accommodation
11310,48355,2250.5,accommodation
11311,48357,45.75,accommodation
11312,48359,10.5,accommodation
11313,48361,178.75,accommodation
11314,48363,71.25,accommodation
11315,48365,52.5,accommodation
11316,48367,196.25,accommodation
11317,48369,,accommodation
11318,48371,220.75,accommodation
11319,48373,85.0,accommodation
11320,48375,1126.75,accommodation
11321,48377,163.75,accommodation
11322,48379,,accommodation
11323,48381,137.5,accommodation
11324,48383,57.5,accommodation
11325,48385,51.0,accommodation
11326,48387,,accommodation
11327,48389,405.5,accommodation
11328,48391,15.25,accommodation
11329,48395,96.75,accommodation
11330,48397,181.25,accommodation
11331,48399,6.5,accommodation
11332,48401,71.75,accommodation
11333,48403,24.75,accommodation
11334,48405,,accommodation
11335,48407,12.25,accommodation
11336,48409,267.5,accommodation
11337,48411,12.75,accommodation
11338,48413,,accommodation
11339,48415,99.75,accommodation
11340,48417,,accommodation
11341,48419,83.0,accommodation
11342,48423,1065.5,accommodation
11343,48425,198.75,accommodation
11344,48427,18.25,accommodation
11345,48429,,accommodation
11346,48431,8.75,accommodation
11347,48433,,accommodation
11348,48435,35.0,accommodation
11349,48437,,accommodation
11350,48439,8842.75,accommodation
11351,48441,679.75,accommodation
11352,48443,,accommodation
11353,48445,37.75,accommodation
11354,48449,106.5,accommodation
11355,48451,440.0,accommodation
11356,48453,10395.25,accommodation
11357,48455,49.333333333333336,accommodation
11358,48457,27.75,accommodation
11359,48459,16.75,accommodation
11360,48461,,accommodation
11361,48463,214.25,accommodation
11362,48465,228.75,accommodation
11363,48467,118.75,accommodation
11364,48469,252.5,accommodation
11365,48471,339.25,accommodation
11366,48473,147.5,accommodation
11367,48475,94.5,accommodation
11368,48477,246.0,accommodation
11369,48479,941.0,accommodation
11370,48481,96.5,accommodation
11371,48483,106.0,accommodation
11372,48485,380.0,accommodation
11373,48487,64.25,accommodation
11374,48489,28.75,accommodation
11375,48491,1317.75,accommodation
11376,48493,71.5,accommodation
11377,48495,32.0,accommodation
11378,48497,144.5,accommodation
11379,48499,55.25,accommodation
11380,48501,85.75,accommodation
11381,48503,41.0,accommodation
11382,48505,25.5,accommodation
11383,48507,11.5,accommodation
11384,49001,115.75,accommodation
11385,49003,104.25,accommodation
11386,49005,295.5,accommodation
11387,49007,111.25,accommodation
11388,49009,89.75,accommodation
11389,49011,506.5,accommodation
11390,49013,73.25,accommodation
11391,49015,130.25,accommodation
11392,49017,868.75,accommodation
11393,49019,912.75,accommodation
11394,49021,412.25,accommodation
11395,49023,32.25,accommodation
11396,49025,615.75,accommodation
11397,49027,67.25,accommodation
11398,49031,15.5,accommodation
11399,49033,58.75,accommodation
11400,49035,8318.5,accommodation
11401,49037,505.75,accommodation
11402,49039,51.5,accommodation
11403,49041,241.75,accommodation
11404,49043,2538.0,accommodation
11405,49045,200.25,accommodation
11406,49047,180.0,accommodation
11407,49049,1526.25,accommodation
11408,49051,420.5,accommodation
11409,49053,2041.25,accommodation
11410,49055,154.0,accommodation
11411,49057,410.75,accommodation
11412,50001,368.75,accommodation
11413,50003,723.5,accommodation
11414,50005,114.25,accommodation
11415,50007,1597.25,accommodation
11416,50009,18.75,accommodation
11417,50011,202.25,accommodation
11418,50013,88.75,accommodation
11419,50015,2555.25,accommodation
11420,50017,163.0,accommodation
11421,50019,947.75,accommodation
11422,50021,1652.0,accommodation
11423,50023,697.75,accommodation
11424,50025,1908.5,accommodation
11425,50027,1626.75,accommodation
11426,51001,354.75,accommodation
11427,51003,926.75,accommodation
11428,51005,61.25,accommodation
11429,51007,,accommodation
11430,51009,7.666666666666667,accommodation
11431,51011,46.25,accommodation
11432,51013,4000.5,accommodation
11433,51015,271.25,accommodation
11434,51017,1005.25,accommodation
11435,51019,101.75,accommodation
11436,51021,,accommodation
11437,51023,102.75,accommodation
11438,51025,,accommodation
11439,51027,,accommodation
11440,51029,,accommodation
11441,51031,109.25,accommodation
11442,51033,47.75,accommodation
11443,51035,150.5,accommodation
11444,51036,,accommodation
11445,51037,,accommodation
11446,51041,1001.5,accommodation
11447,51043,,accommodation
11448,51045,,accommodation
11449,51047,180.0,accommodation
11450,51051,,accommodation
11451,51053,28.0,accommodation
11452,51057,31.5,accommodation
11453,51059,5466.0,accommodation
11454,51061,371.0,accommodation
11455,51063,31.0,accommodation
11456,51065,,accommodation
11457,51067,35.75,accommodation
11458,51069,346.0,accommodation
11459,51071,108.0,accommodation
11460,51073,103.75,accommodation
11461,51075,,accommodation
11462,51077,11.0,accommodation
11463,51079,61.0,accommodation
11464,51081,14.25,accommodation
11465,51083,121.5,accommodation
11466,51085,216.75,accommodation
11467,51087,2137.0,accommodation
11468,51089,82.5,accommodation
11469,51093,129.25,accommodation
11470,51095,1047.75,accommodation
11471,51097,,accommodation
11472,51099,55.25,accommodation
11473,51103,181.5,accommodation
11474,51105,,accommodation
11475,51107,2466.0,accommodation
11476,51109,80.5,accommodation
11477,51113,62.75,accommodation
11478,51115,,accommodation
11479,51117,165.75,accommodation
11480,51119,105.0,accommodation
11481,51121,438.75,accommodation
11482,51125,364.75,accommodation
11483,51127,,accommodation
11484,51131,139.75,accommodation
11485,51133,5.75,accommodation
11486,51135,31.75,accommodation
11487,51137,117.25,accommodation
11488,51139,195.75,accommodation
11489,51141,211.0,accommodation
11490,51143,19.0,accommodation
11491,51145,,accommodation
11492,51147,91.5,accommodation
11493,51149,279.75,accommodation
11494,51153,1004.5,accommodation
11495,51155,110.25,accommodation
11496,51157,32.0,accommodation
11497,51159,,accommodation
11498,51161,213.25,accommodation
11499,51163,337.0,accommodation
11500,51165,1409.75,accommodation
11501,51167,25.5,accommodation
11502,51169,0.0,accommodation
11503,51171,254.75,accommodation
11504,51173,60.5,accommodation
11505,51175,23.75,accommodation
11506,51177,368.0,accommodation
11507,51179,399.75,accommodation
11508,51183,85.25,accommodation
11509,51185,71.75,accommodation
11510,51187,156.25,accommodation
11511,51191,263.25,accommodation
11512,51193,24.25,accommodation
11513,51195,77.25,accommodation
11514,51197,305.75,accommodation
11515,51199,990.75,accommodation
11516,51510,1338.75,accommodation
11517,51520,192.75,accommodation
11518,51530,,accommodation
11519,51540,678.0,accommodation
11520,51550,883.0,accommodation
11521,51570,176.75,accommodation
11522,51580,,accommodation
11523,51590,200.25,accommodation
11524,51595,154.25,accommodation
11525,51600,325.75,accommodation
11526,51610,71.25,accommodation
11527,51620,20.0,accommodation
11528,51630,410.25,accommodation
11529,51640,10.75,accommodation
11530,51650,563.75,accommodation
11531,51660,458.25,accommodation
11532,51670,82.5,accommodation
11533,51678,103.5,accommodation
11534,51680,441.25,accommodation
11535,51683,36.75,accommodation
11536,51690,10.0,accommodation
11537,51700,592.5,accommodation
11538,51710,1322.5,accommodation
11539,51720,45.5,accommodation
11540,51730,59.0,accommodation
11541,51740,152.75,accommodation
11542,51750,,accommodation
11543,51760,1691.0,accommodation
11544,51770,777.75,accommodation
11545,51775,226.5,accommodation
11546,51790,140.75,accommodation
11547,51800,328.0,accommodation
11548,51810,4086.0,accommodation
11549,51820,158.25,accommodation
11550,51830,903.0,accommodation
11551,51840,290.5,accommodation
11552,53001,32.75,accommodation
11553,53003,122.0,accommodation
11554,53005,810.0,accommodation
11555,53007,1408.75,accommodation
11556,53009,511.75,accommodation
11557,53011,938.5,accommodation
11558,53013,39.0,accommodation
11559,53015,294.75,accommodation
11560,53017,53.75,accommodation
11561,53019,28.75,accommodation
11562,53021,344.5,accommodation
11563,53025,513.75,accommodation
11564,53027,873.0,accommodation
11565,53029,264.75,accommodation
11566,53031,297.75,accommodation
11567,53033,15340.0,accommodation
11568,53035,540.75,accommodation
11569,53037,763.5,accommodation
11570,53039,59.5,accommodation
11571,53041,224.5,accommodation
11572,53043,3.0,accommodation
11573,53045,331.75,accommodation
11574,53047,395.25,accommodation
11575,53049,323.5,accommodation
11576,53051,16.5,accommodation
11577,53053,1855.25,accommodation
11578,53055,656.0,accommodation
11579,53057,469.25,accommodation
11580,53059,368.75,accommodation
11581,53061,1428.0,accommodation
11582,53063,2887.0,accommodation
11583,53065,95.5,accommodation
11584,53067,1076.0,accommodation
11585,53069,,accommodation
11586,53071,264.25,accommodation
11587,53073,1161.5,accommodation
11588,53075,368.5,accommodation
11589,53077,577.0,accommodation
11590,54001,,accommodation
11591,54003,259.25,accommodation
11592,54005,11.25,accommodation
11593,54007,93.0,accommodation
11594,54009,61.25,accommodation
11595,54011,406.25,accommodation
11596,54015,,accommodation
11597,54019,124.75,accommodation
11598,54021,,accommodation
11599,54023,33.0,accommodation
11600,54025,1780.75,accommodation
11601,54027,41.0,accommodation
11602,54029,,accommodation
11603,54031,40.5,accommodation
11604,54033,316.0,accommodation
11605,54035,36.25,accommodation
11606,54037,1890.0,accommodation
11607,54039,1407.75,accommodation
11608,54041,310.75,accommodation
11609,54045,52.5,accommodation
11610,54047,23.0,accommodation
11611,54049,183.5,accommodation
11612,54051,64.0,accommodation
11613,54053,,accommodation
11614,54055,221.0,accommodation
11615,54057,29.75,accommodation
11616,54059,12.75,accommodation
11617,54061,760.5,accommodation
11618,54063,,accommodation
11619,54065,50.75,accommodation
11620,54067,136.0,accommodation
11621,54069,715.5,accommodation
11622,54071,67.25,accommodation
11623,54073,0.0,accommodation
11624,54075,803.75,accommodation
11625,54077,138.0,accommodation
11626,54079,87.75,accommodation
11627,54081,587.5,accommodation
11628,54083,154.25,accommodation
11629,54085,,accommodation
11630,54087,,accommodation
11631,54089,0.0,accommodation
11632,54091,,accommodation
11633,54093,253.0,accommodation
11634,54097,31.25,accommodation
11635,54099,7.0,accommodation
11636,54101,,accommodation
11637,54103,75.0,accommodation
11638,54107,333.0,accommodation
11639,54109,,accommodation
11640,55001,440.0,accommodation
11641,55003,134.5,accommodation
11642,55005,183.25,accommodation
11643,55007,447.25,accommodation
11644,55009,2564.0,accommodation
11645,55011,14.5,accommodation
11646,55013,87.25,accommodation
11647,55015,32.5,accommodation
11648,55017,375.0,accommodation
11649,55019,45.5,accommodation
11650,55021,385.75,accommodation
11651,55023,107.0,accommodation
11652,55025,3369.75,accommodation
11653,55027,134.25,accommodation
11654,55029,831.25,accommodation
11655,55031,309.75,accommodation
11656,55033,144.25,accommodation
11657,55035,732.75,accommodation
11658,55037,4.0,accommodation
11659,55039,214.5,accommodation
11660,55041,78.5,accommodation
11661,55043,138.0,accommodation
11662,55045,79.25,accommodation
11663,55047,198.0,accommodation
11664,55049,119.5,accommodation
11665,55051,35.75,accommodation
11666,55053,79.5,accommodation
11667,55055,248.25,accommodation
11668,55057,157.25,accommodation
11669,55059,237.25,accommodation
11670,55061,34.0,accommodation
11671,55063,777.0,accommodation
11672,55065,46.0,accommodation
11673,55067,68.0,accommodation
11674,55069,85.5,accommodation
11675,55071,271.5,accommodation
11676,55073,699.75,accommodation
11677,55075,124.75,accommodation
11678,55077,114.0,accommodation
11679,55079,4090.5,accommodation
11680,55081,283.25,accommodation
11681,55083,16.75,accommodation
11682,55085,478.25,accommodation
11683,55087,833.5,accommodation
11684,55089,240.0,accommodation
11685,55091,,accommodation
11686,55093,39.5,accommodation
11687,55095,113.0,accommodation
11688,55097,403.0,accommodation
11689,55099,59.75,accommodation
11690,55101,494.75,accommodation
11691,55103,36.75,accommodation
11692,55105,403.0,accommodation
11693,55107,33.0,accommodation
11694,55109,380.25,accommodation
11695,55111,3210.75,accommodation
11696,55113,258.5,accommodation
11697,55115,489.25,accommodation
11698,55117,811.75,accommodation
11699,55119,124.5,accommodation
11700,55121,95.25,accommodation
11701,55123,84.25,accommodation
11702,55125,580.5,accommodation
11703,55127,2508.25,accommodation
11704,55129,44.75,accommodation
11705,55131,243.0,accommodation
11706,55133,1335.5,accommodation
11707,55135,201.5,accommodation
11708,55137,90.5,accommodation
11709,55139,537.75,accommodation
11710,55141,307.75,accommodation
11711,56001,391.75,accommodation
11712,56003,65.0,accommodation
11713,56005,396.0,accommodation
11714,56007,597.0,accommodation
11715,56009,157.75,accommodation
11716,56011,72.75,accommodation
11717,56013,883.25,accommodation
11718,56015,52.25,accommodation
11719,56017,91.25,accommodation
11720,56019,134.75,accommodation
11721,56021,867.0,accommodation
11722,56023,146.0,accommodation
11723,56025,747.25,accommodation
11724,56027,36.5,accommodation
11725,56029,1087.5,accommodation
11726,56031,93.75,accommodation
11727,56033,354.5,accommodation
11728,56035,91.0,accommodation
11729,56037,684.75,accommodation
11730,56039,5289.5,accommodation
11731,56041,191.75,accommodation
11732,56043,65.5,accommodation
11733,56045,50.5,accommodation
11734,11001,15646.75,accommodation
11735,01001,1449.75,restaurant
11736,01003,10336.25,restaurant
11737,01005,544.75,restaurant
11738,01007,215.75,restaurant
11739,01009,739.0,restaurant
11740,01011,51.75,restaurant
11741,01013,560.75,restaurant
11742,01015,4385.75,restaurant
11743,01017,755.25,restaurant
11744,01019,409.5,restaurant
11745,01021,747.75,restaurant
11746,01023,131.25,restaurant
11747,01025,516.25,restaurant
11748,01027,112.75,restaurant
11749,01029,153.0,restaurant
11750,01031,1550.5,restaurant
11751,01033,1539.5,restaurant
11752,01035,223.75,restaurant
11753,01037,15.25,restaurant
11754,01039,746.75,restaurant
11755,01041,170.75,restaurant
11756,01043,2375.5,restaurant
11757,01045,911.75,restaurant
11758,01047,694.75,restaurant
11759,01049,1514.25,restaurant
11760,01051,2233.75,restaurant
11761,01053,943.5,restaurant
11762,01055,3457.25,restaurant
11763,01057,266.25,restaurant
11764,01059,625.25,restaurant
11765,01061,287.5,restaurant
11766,01063,60.0,restaurant
11767,01065,121.75,restaurant
11768,01067,180.5,restaurant
11769,01069,4384.75,restaurant
11770,01071,1013.75,restaurant
11771,01073,28873.75,restaurant
11772,01075,156.25,restaurant
11773,01077,3384.25,restaurant
11774,01079,473.25,restaurant
11775,01081,6764.0,restaurant
11776,01083,1831.25,restaurant
11777,01085,,restaurant
11778,01087,283.5,restaurant
11779,01089,15687.5,restaurant
11780,01091,312.0,restaurant
11781,01093,578.75,restaurant
11782,01095,3115.0,restaurant
11783,01097,14333.5,restaurant
11784,01099,329.0,restaurant
11785,01101,9493.25,restaurant
11786,01103,3882.0,restaurant
11787,01105,162.0,restaurant
11788,01107,110.0,restaurant
11789,01109,1246.75,restaurant
11790,01111,322.25,restaurant
11791,01113,1404.75,restaurant
11792,01115,2184.25,restaurant
11793,01117,7754.5,restaurant
11794,01119,229.75,restaurant
11795,01121,1790.75,restaurant
11796,01123,860.0,restaurant
11797,01125,9653.0,restaurant
11798,01127,1750.5,restaurant
11799,01129,52.5,restaurant
11800,01131,84.25,restaurant
11801,01133,343.0,restaurant
11802,02013,27.0,restaurant
11803,02016,31.5,restaurant
11804,02020,11423.5,restaurant
11805,02050,18.5,restaurant
11806,02060,27.0,restaurant
11807,02063,116.5,restaurant
11808,02066,,restaurant
11809,02068,37.5,restaurant
11810,02070,30.5,restaurant
11811,02090,2330.5,restaurant
11812,02100,42.5,restaurant
11813,02105,24.5,restaurant
11814,02110,917.5,restaurant
11815,02122,1192.0,restaurant
11816,02130,411.5,restaurant
11817,02150,297.0,restaurant
11818,02170,1779.0,restaurant
11819,02180,99.5,restaurant
11820,02185,439.0,restaurant
11821,02188,12.0,restaurant
11822,02195,49.5,restaurant
11823,02198,56.5,restaurant
11824,02220,387.5,restaurant
11825,02230,30.0,restaurant
11826,02240,82.0,restaurant
11827,02275,21.5,restaurant
11828,02282,,restaurant
11829,02290,,restaurant
11830,04001,551.75,restaurant
11831,04003,2402.0,restaurant
11832,04005,7654.25,restaurant
11833,04007,1392.75,restaurant
11834,04009,672.0,restaurant
11835,04011,54.5,restaurant
11836,04012,409.25,restaurant
11837,04013,161337.5,restaurant
11838,04015,4979.0,restaurant
11839,04017,2523.0,restaurant
11840,04019,31132.75,restaurant
11841,04021,4709.75,restaurant
11842,04023,807.0,restaurant
11843,04025,6096.25,restaurant
11844,04027,4720.25,restaurant
11845,05001,322.0,restaurant
11846,05003,312.5,restaurant
11847,05005,1067.5,restaurant
11848,05007,9314.0,restaurant
11849,05009,826.5,restaurant
11850,05011,135.5,restaurant
11851,05013,19.5,restaurant
11852,05015,647.0,restaurant
11853,05017,90.0,restaurant
11854,05019,894.5,restaurant
11855,05021,247.0,restaurant
11856,05023,558.5,restaurant
11857,05025,9.0,restaurant
11858,05027,529.5,restaurant
11859,05029,367.0,restaurant
11860,05031,5022.0,restaurant
11861,05033,1332.0,restaurant
11862,05035,1469.5,restaurant
11863,05037,298.5,restaurant
11864,05039,125.0,restaurant
11865,05041,279.0,restaurant
11866,05043,501.5,restaurant
11867,05045,4205.5,restaurant
11868,05047,277.0,restaurant
11869,05049,96.5,restaurant
11870,05051,4235.0,restaurant
11871,05053,270.0,restaurant
11872,05055,1197.0,restaurant
11873,05057,422.5,restaurant
11874,05059,613.0,restaurant
11875,05061,298.5,restaurant
11876,05063,1041.5,restaurant
11877,05065,128.5,restaurant
11878,05067,223.0,restaurant
11879,05069,1398.0,restaurant
11880,05071,431.0,restaurant
11881,05073,39.0,restaurant
11882,05075,290.0,restaurant
11883,05077,45.5,restaurant
11884,05079,166.0,restaurant
11885,05081,161.0,restaurant
11886,05083,257.5,restaurant
11887,05085,1542.0,restaurant
11888,05087,146.5,restaurant
11889,05089,156.5,restaurant
11890,05091,1020.0,restaurant
11891,05093,829.0,restaurant
11892,05095,155.5,restaurant
11893,05097,71.0,restaurant
11894,05099,54.5,restaurant
11895,05101,89.5,restaurant
11896,05103,398.0,restaurant
11897,05105,60.5,restaurant
11898,05107,221.0,restaurant
11899,05109,69.5,restaurant
11900,05111,320.0,restaurant
11901,05113,407.5,restaurant
11902,05115,2389.5,restaurant
11903,05117,81.5,restaurant
11904,05119,18969.0,restaurant
11905,05121,317.0,restaurant
11906,05123,470.5,restaurant
11907,05125,3024.5,restaurant
11908,05127,111.0,restaurant
11909,05129,133.0,restaurant
11910,05131,5266.0,restaurant
11911,05133,264.5,restaurant
11912,05135,310.5,restaurant
11913,05137,252.0,restaurant
11914,05139,981.5,restaurant
11915,05141,219.0,restaurant
11916,05143,10482.5,restaurant
11917,05145,2417.0,restaurant
11918,05147,66.0,restaurant
11919,05149,301.5,restaurant
11920,06001,57056.75,restaurant
11921,06003,11.0,restaurant
11922,06005,781.5,restaurant
11923,06007,7503.5,restaurant
11924,06009,835.25,restaurant
11925,06011,369.25,restaurant
11926,06013,31746.25,restaurant
11927,06015,558.75,restaurant
11928,06017,5462.25,restaurant
11929,06019,27695.75,restaurant
11930,06021,533.5,restaurant
11931,06023,4222.0,restaurant
11932,06025,3757.5,restaurant
11933,06027,750.0,restaurant
11934,06029,20028.5,restaurant
11935,06031,2911.5,restaurant
11936,06033,965.0,restaurant
11937,06035,383.25,restaurant
11938,06037,387207.5,restaurant
11939,06039,2207.0,restaurant
11940,06041,10908.5,restaurant
11941,06043,332.0,restaurant
11942,06045,2675.75,restaurant
11943,06047,4786.25,restaurant
11944,06049,117.25,restaurant
11945,06051,1414.5,restaurant
11946,06053,13580.25,restaurant
11947,06055,7107.75,restaurant
11948,06057,2874.0,restaurant
11949,06059,144275.75,restaurant
11950,06061,16133.0,restaurant
11951,06063,412.0,restaurant
11952,06065,66564.25,restaurant
11953,06067,50546.0,restaurant
11954,06069,1164.5,restaurant
11955,06071,61553.25,restaurant
11956,06073,133260.0,restaurant
11957,06075,63190.75,restaurant
11958,06077,17628.75,restaurant
11959,06079,11604.75,restaurant
11960,06081,32646.75,restaurant
11961,06083,16878.75,restaurant
11962,06085,78447.0,restaurant
11963,06087,9995.25,restaurant
11964,06089,5164.75,restaurant
11965,06091,31.25,restaurant
11966,06093,1058.75,restaurant
11967,06095,11627.25,restaurant
11968,06097,16628.0,restaurant
11969,06099,15722.25,restaurant
11970,06101,2463.25,restaurant
11971,06103,1072.0,restaurant
11972,06105,194.5,restaurant
11973,06107,9544.75,restaurant
11974,06109,1337.0,restaurant
11975,06111,26916.0,restaurant
11976,06113,5798.75,restaurant
11977,06115,1032.25,restaurant
11978,08001,15143.0,restaurant
11979,08003,587.25,restaurant
11980,08005,24692.25,restaurant
11981,08007,563.0,restaurant
11982,08009,18.0,restaurant
11983,08011,52.75,restaurant
11984,08013,15473.0,restaurant
11985,08014,2763.5,restaurant
11986,08015,938.75,restaurant
11987,08017,,restaurant
11988,08019,556.5,restaurant
11989,08021,29.25,restaurant
11990,08023,36.5,restaurant
11991,08025,,restaurant
11992,08027,61.75,restaurant
11993,08029,602.75,restaurant
11994,08031,45348.5,restaurant
11995,08033,12.0,restaurant
11996,08035,11645.25,restaurant
11997,08037,4559.75,restaurant
11998,08039,184.75,restaurant
11999,08041,24392.25,restaurant
12000,08043,917.0,restaurant
12001,08045,2204.25,restaurant
12002,08047,33.5,restaurant
12003,08049,1092.25,restaurant
12004,08051,1137.5,restaurant
12005,08053,25.25,restaurant
12006,08055,122.75,restaurant
12007,08057,57.25,restaurant
12008,08059,22545.75,restaurant
12009,08061,,restaurant
12010,08063,193.5,restaurant
12011,08065,204.5,restaurant
12012,08067,2414.25,restaurant
12013,08069,15009.25,restaurant
12014,08071,338.25,restaurant
12015,08073,250.5,restaurant
12016,08075,601.0,restaurant
12017,08077,5672.75,restaurant
12018,08079,54.5,restaurant
12019,08081,291.75,restaurant
12020,08083,737.0,restaurant
12021,08085,1129.25,restaurant
12022,08087,622.25,restaurant
12023,08089,391.25,restaurant
12024,08091,328.75,restaurant
12025,08093,249.5,restaurant
12026,08095,42.0,restaurant
12027,08097,2270.5,restaurant
12028,08099,264.75,restaurant
12029,08101,5152.5,restaurant
12030,08103,146.5,restaurant
12031,08105,187.5,restaurant
12032,08107,1865.25,restaurant
12033,08109,59.0,restaurant
12034,08111,69.25,restaurant
12035,08113,820.5,restaurant
12036,08115,31.25,restaurant
12037,08117,3302.0,restaurant
12038,08119,508.5,restaurant
12039,08121,22.0,restaurant
12040,08123,7286.0,restaurant
12041,08125,198.25,restaurant
12042,09001,30797.5,restaurant
12043,09003,32909.5,restaurant
12044,09005,4508.5,restaurant
12045,09007,5431.25,restaurant
12046,09009,26465.0,restaurant
12047,09011,10942.5,restaurant
12048,09013,3710.75,restaurant
12049,09015,3113.25,restaurant
12050,10001,4664.0,restaurant
12051,10003,21362.75,restaurant
12052,10005,10735.25,restaurant
12053,12001,11705.75,restaurant
12054,12003,479.75,restaurant
12055,12005,10284.5,restaurant
12056,12007,686.5,restaurant
12057,12009,20392.75,restaurant
12058,12011,73430.5,restaurant
12059,12013,183.5,restaurant
12060,12015,5970.75,restaurant
12061,12017,3285.25,restaurant
12062,12019,6243.25,restaurant
12063,12021,16159.0,restaurant
12064,12023,2334.5,restaurant
12065,12027,589.5,restaurant
12066,12029,134.5,restaurant
12067,12031,44369.25,restaurant
12068,12033,15974.5,restaurant
12069,12035,2891.5,restaurant
12070,12037,595.25,restaurant
12071,12039,406.0,restaurant
12072,12041,209.25,restaurant
12073,12043,5.75,restaurant
12074,12045,461.75,restaurant
12075,12047,111.25,restaurant
12076,12049,338.75,restaurant
12077,12051,790.75,restaurant
12078,12053,5048.5,restaurant
12079,12055,2382.5,restaurant
12080,12057,56626.25,restaurant
12081,12059,242.5,restaurant
12082,12061,4262.25,restaurant
12083,12063,1233.0,restaurant
12084,12065,147.75,restaurant
12085,12067,32.75,restaurant
12086,12069,10139.75,restaurant
12087,12071,26691.5,restaurant
12088,12073,15006.75,restaurant
12089,12075,722.5,restaurant
12090,12077,32.25,restaurant
12091,12079,237.0,restaurant
12092,12081,12713.5,restaurant
12093,12083,9188.0,restaurant
12094,12085,6776.75,restaurant
12095,12086,94613.0,restaurant
12096,12087,6470.25,restaurant
12097,12089,2879.25,restaurant
12098,12091,12303.75,restaurant
12099,12093,1045.25,restaurant
12100,12095,77425.75,restaurant
12101,12097,12502.75,restaurant
12102,12099,56804.5,restaurant
12103,12101,13022.75,restaurant
12104,12103,40104.0,restaurant
12105,12105,18118.25,restaurant
12106,12107,1314.0,restaurant
12107,12109,9642.5,restaurant
12108,12111,7214.25,restaurant
12109,12113,5072.5,restaurant
12110,12115,16954.5,restaurant
12111,12117,18366.25,restaurant
12112,12119,3373.25,restaurant
12113,12121,768.0,restaurant
12114,12123,369.0,restaurant
12115,12125,69.25,restaurant
12116,12127,20203.25,restaurant
12117,12129,672.75,restaurant
12118,12131,4645.25,restaurant
12119,12133,507.0,restaurant
12120,13001,631.0,restaurant
12121,13003,48.5,restaurant
12122,13005,162.0,restaurant
12123,13009,1649.0,restaurant
12124,13011,923.75,restaurant
12125,13013,1946.75,restaurant
12126,13015,3101.25,restaurant
12127,13017,347.25,restaurant
12128,13019,261.0,restaurant
12129,13021,7659.75,restaurant
12130,13023,212.5,restaurant
12131,13025,102.75,restaurant
12132,13027,133.5,restaurant
12133,13029,1048.0,restaurant
12134,13031,2964.5,restaurant
12135,13033,419.25,restaurant
12136,13035,535.25,restaurant
12137,13037,11.5,restaurant
12138,13039,1510.5,restaurant
12139,13043,272.25,restaurant
12140,13045,4009.5,restaurant
