,FIPS,MSA,unemp_qual_status_21,ffe_qual_status_21,ec_ffe_status_21,unemp_qual_status_22,ffe_qual_status_22,ec_ffe_status_22
2896,49033,4900006,0.0,1.0,0.0,0.0,1.0,0.0
2898,49035,41620,0.0,1.0,0.0,0.0,1.0,0.0
2899,49037,4900006,0.0,1.0,0.0,0.0,1.0,0.0
2900,49039,4900007,0.0,1.0,0.0,0.0,1.0,0.0
2901,49041,4900007,0.0,1.0,0.0,0.0,1.0,0.0
2902,49043,4900006,0.0,1.0,0.0,0.0,1.0,0.0
2903,49045,41620,0.0,1.0,0.0,0.0,1.0,0.0
2904,49047,4900006,0.0,1.0,0.0,0.0,1.0,0.0
2905,49049,39340,0.0,0.0,0.0,0.0,0.0,0.0
2906,49051,4900006,0.0,1.0,0.0,0.0,1.0,0.0
2907,49053,41100,0.0,0.0,0.0,0.0,0.0,0.0
2908,49055,4900007,0.0,1.0,0.0,0.0,1.0,0.0
2909,49057,36260,0.0,1.0,0.0,0.0,1.0,0.0
2910,50001,5000001,0.0,0.0,0.0,0.0,0.0,0.0
2911,50003,5000001,0.0,0.0,0.0,0.0,0.0,0.0
2912,50005,5000002,0.0,0.0,0.0,0.0,0.0,0.0
2913,50007,15540,0.0,0.0,0.0,0.0,0.0,0.0
2914,50009,5000002,0.0,0.0,0.0,0.0,0.0,0.0
2915,50011,15540,0.0,0.0,0.0,0.0,0.0,0.0
2916,50013,15540,0.0,0.0,0.0,0.0,0.0,0.0
2917,50015,5000002,0.0,0.0,0.0,0.0,0.0,0.0
2918,50017,5000001,0.0,0.0,0.0,0.0,0.0,0.0
2919,50019,5000002,0.0,0.0,0.0,0.0,0.0,0.0
2920,50021,5000001,0.0,0.0,0.0,0.0,0.0,0.0
2921,50023,5000002,0.0,0.0,0.0,0.0,0.0,0.0
2922,50025,5000001,0.0,0.0,0.0,0.0,0.0,0.0
2923,50027,5000001,0.0,0.0,0.0,0.0,0.0,0.0
2924,51001,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2926,51003,16820,0.0,0.0,0.0,0.0,0.0,0.0
2927,51005,5100004,0.0,1.0,0.0,0.0,1.0,0.0
2928,51007,40060,0.0,0.0,0.0,0.0,0.0,0.0
2929,51009,31340,0.0,0.0,0.0,0.0,0.0,0.0
2930,51011,31340,0.0,0.0,0.0,0.0,0.0,0.0
2931,51013,47900,0.0,0.0,0.0,0.0,0.0,0.0
2932,51015,44420,0.0,0.0,0.0,0.0,0.0,0.0
2933,51017,5100004,0.0,1.0,0.0,0.0,1.0,0.0
2934,51019,31340,0.0,0.0,0.0,0.0,0.0,0.0
2935,51021,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2936,51023,40220,0.0,0.0,0.0,0.0,0.0,0.0
2937,51025,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2938,51027,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2939,51029,16820,0.0,0.0,0.0,0.0,0.0,0.0
2940,51031,31340,0.0,0.0,0.0,0.0,0.0,0.0
2941,51033,40060,0.0,0.0,0.0,0.0,0.0,0.0
2942,51035,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2943,51036,40060,0.0,0.0,0.0,0.0,0.0,0.0
2944,51037,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2945,51041,40060,0.0,0.0,0.0,0.0,0.0,0.0
2946,51043,47900,0.0,0.0,0.0,0.0,0.0,0.0
2947,51045,40220,0.0,0.0,0.0,0.0,0.0,0.0
2948,51047,47900,0.0,0.0,0.0,0.0,0.0,0.0
2949,51049,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2950,51051,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2952,51053,40060,0.0,0.0,0.0,0.0,0.0,0.0
2953,51057,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2954,51059,47900,0.0,0.0,0.0,0.0,0.0,0.0
2955,51061,47900,0.0,0.0,0.0,0.0,0.0,0.0
2956,51063,13980,0.0,0.0,0.0,0.0,0.0,0.0
2957,51065,16820,0.0,0.0,0.0,0.0,0.0,0.0
2958,51067,40220,0.0,0.0,0.0,0.0,0.0,0.0
2959,51069,49020,0.0,0.0,0.0,0.0,0.0,0.0
2960,51071,13980,0.0,0.0,0.0,0.0,0.0,0.0
2961,51073,47260,0.0,0.0,0.0,0.0,0.0,0.0
2962,51075,40060,0.0,0.0,0.0,0.0,0.0,0.0
2963,51077,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2964,51079,16820,0.0,0.0,0.0,0.0,0.0,0.0
2965,51081,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2966,51083,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2967,51085,40060,0.0,0.0,0.0,0.0,0.0,0.0
2968,51087,40060,0.0,0.0,0.0,0.0,0.0,0.0
2969,51089,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2970,51091,5100004,0.0,1.0,0.0,0.0,1.0,0.0
2971,51093,47260,0.0,0.0,0.0,0.0,0.0,0.0
2972,51095,47260,0.0,0.0,0.0,0.0,0.0,0.0
2973,51097,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2974,51099,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2975,51101,40060,0.0,0.0,0.0,0.0,0.0,0.0
2976,51103,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2977,51105,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2979,51107,47900,0.0,0.0,0.0,0.0,0.0,0.0
2980,51109,5100004,0.0,1.0,0.0,0.0,1.0,0.0
2981,51111,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2982,51113,5100004,0.0,1.0,0.0,0.0,1.0,0.0
2983,51115,47260,0.0,0.0,0.0,0.0,0.0,0.0
2984,51117,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2985,51119,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2986,51121,13980,0.0,0.0,0.0,0.0,0.0,0.0
2987,51125,16820,0.0,0.0,0.0,0.0,0.0,0.0
2988,51127,40060,0.0,0.0,0.0,0.0,0.0,0.0
2989,51131,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2990,51133,5100003,0.0,0.0,0.0,0.0,0.0,0.0
2991,51135,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2992,51137,5100004,0.0,1.0,0.0,0.0,1.0,0.0
2993,51139,5100004,0.0,1.0,0.0,0.0,1.0,0.0
2994,51141,5100001,0.0,1.0,0.0,0.0,1.0,0.0
2995,51143,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2996,51145,40060,0.0,0.0,0.0,0.0,0.0,0.0
2997,51147,5100002,0.0,0.0,0.0,0.0,0.0,0.0
2998,51149,40060,0.0,0.0,0.0,0.0,0.0,0.0
2999,51153,47900,0.0,0.0,0.0,0.0,0.0,0.0
3000,51155,13980,0.0,0.0,0.0,0.0,0.0,0.0
3002,51157,47900,0.0,0.0,0.0,0.0,0.0,0.0
3003,51159,5100003,0.0,0.0,0.0,0.0,0.0,0.0
3004,51161,40220,0.0,0.0,0.0,0.0,0.0,0.0
3005,51163,5100004,0.0,1.0,0.0,0.0,1.0,0.0
3006,51165,25500,0.0,0.0,0.0,0.0,0.0,0.0
3007,51167,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3008,51169,28700,0.0,1.0,0.0,0.0,1.0,0.0
3009,51171,5100004,0.0,1.0,0.0,0.0,1.0,0.0
3010,51173,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3011,51175,5100002,0.0,0.0,0.0,0.0,0.0,0.0
3012,51177,47900,0.0,0.0,0.0,0.0,0.0,0.0
3013,51179,47900,0.0,0.0,0.0,0.0,0.0,0.0
3014,51181,5100002,0.0,0.0,0.0,0.0,0.0,0.0
3015,51183,40060,0.0,0.0,0.0,0.0,0.0,0.0
3016,51185,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3017,51187,47900,0.0,0.0,0.0,0.0,0.0,0.0
3018,51191,28700,0.0,1.0,0.0,0.0,1.0,0.0
3019,51193,5100003,0.0,0.0,0.0,0.0,0.0,0.0
3020,51195,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3021,51197,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3022,51199,47260,0.0,0.0,0.0,0.0,0.0,0.0
3023,51510,47900,0.0,0.0,0.0,0.0,0.0,0.0
3024,51520,28700,0.0,1.0,0.0,0.0,1.0,0.0
3026,51530,5100004,0.0,1.0,0.0,0.0,1.0,0.0
3027,51540,16820,0.0,0.0,0.0,0.0,0.0,0.0
3028,51550,47260,0.0,0.0,0.0,0.0,0.0,0.0
3029,51570,40060,0.0,0.0,0.0,0.0,0.0,0.0
3030,51580,5100004,0.0,1.0,0.0,0.0,1.0,0.0
3031,51590,5100002,0.0,0.0,0.0,0.0,0.0,0.0
3032,51595,5100002,0.0,0.0,0.0,0.0,0.0,0.0
3033,51600,47900,0.0,0.0,0.0,0.0,0.0,0.0
3034,51610,47900,0.0,0.0,0.0,0.0,0.0,0.0
3035,51620,5100002,0.0,0.0,0.0,0.0,0.0,0.0
3036,51630,47900,0.0,0.0,0.0,0.0,0.0,0.0
3037,51640,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3038,51650,47260,0.0,0.0,0.0,0.0,0.0,0.0
3039,51660,25500,0.0,0.0,0.0,0.0,0.0,0.0
3040,51670,40060,0.0,0.0,0.0,0.0,0.0,0.0
3041,51678,5100004,0.0,1.0,0.0,0.0,1.0,0.0
3042,51680,31340,0.0,0.0,0.0,0.0,0.0,0.0
3043,51683,47900,0.0,0.0,0.0,0.0,0.0,0.0
3044,51685,47900,0.0,0.0,0.0,0.0,0.0,0.0
3045,51690,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3046,51700,47260,0.0,0.0,0.0,0.0,0.0,0.0
3047,51710,47260,0.0,0.0,0.0,0.0,0.0,0.0
3048,51720,5100001,0.0,1.0,0.0,0.0,1.0,0.0
3049,51730,40060,0.0,0.0,0.0,0.0,0.0,0.0
3051,51735,47260,0.0,0.0,0.0,0.0,0.0,0.0
3052,51740,47260,0.0,0.0,0.0,0.0,0.0,0.0
3053,51750,13980,0.0,0.0,0.0,0.0,0.0,0.0
3054,51760,40060,0.0,0.0,0.0,0.0,0.0,0.0
3055,51770,40220,0.0,0.0,0.0,0.0,0.0,0.0
3056,51775,40220,0.0,0.0,0.0,0.0,0.0,0.0
3057,51790,44420,0.0,0.0,0.0,0.0,0.0,0.0
3058,51800,47260,0.0,0.0,0.0,0.0,0.0,0.0
3059,51810,47260,0.0,0.0,0.0,0.0,0.0,0.0
3060,51820,44420,0.0,0.0,0.0,0.0,0.0,0.0
3061,51830,47260,0.0,0.0,0.0,0.0,0.0,0.0
3062,51840,49020,0.0,0.0,0.0,0.0,0.0,0.0
3063,53001,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3064,53003,30300,0.0,0.0,0.0,0.0,0.0,0.0
3065,53005,28420,1.0,0.0,0.0,1.0,0.0,0.0
3066,53007,48300,1.0,0.0,0.0,1.0,0.0,0.0
3067,53009,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3068,53011,38900,0.0,0.0,0.0,1.0,0.0,0.0
3069,53013,47460,0.0,0.0,0.0,1.0,0.0,0.0
3070,53015,31020,1.0,0.0,0.0,1.0,0.0,0.0
3071,53017,48300,1.0,0.0,0.0,1.0,0.0,0.0
3072,53019,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3073,53021,28420,1.0,0.0,0.0,1.0,0.0,0.0
3074,53023,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3075,53025,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3076,53027,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3077,53029,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3078,53031,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3080,53033,42660,0.0,0.0,0.0,0.0,0.0,0.0
3081,53035,14740,0.0,0.0,0.0,1.0,0.0,0.0
3082,53037,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3083,53039,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3084,53041,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3085,53043,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3086,53045,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3087,53047,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3088,53049,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3089,53051,44060,1.0,0.0,0.0,1.0,0.0,0.0
3090,53053,42660,0.0,0.0,0.0,0.0,0.0,0.0
3091,53055,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3092,53057,34580,1.0,1.0,1.0,1.0,1.0,1.0
3093,53059,38900,0.0,0.0,0.0,1.0,0.0,0.0
3094,53061,42660,0.0,0.0,0.0,0.0,0.0,0.0
3095,53063,44060,1.0,0.0,0.0,1.0,0.0,0.0
3096,53065,44060,1.0,0.0,0.0,1.0,0.0,0.0
3097,53067,36500,0.0,0.0,0.0,1.0,0.0,0.0
3098,53069,5300006,1.0,0.0,0.0,1.0,0.0,0.0
3099,53071,47460,0.0,0.0,0.0,1.0,0.0,0.0
3100,53073,13380,1.0,1.0,1.0,1.0,1.0,1.0
3101,53075,5300007,1.0,0.0,0.0,1.0,0.0,0.0
3102,53077,49420,1.0,0.0,0.0,1.0,0.0,0.0
3103,54001,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3104,54003,25180,0.0,0.0,0.0,0.0,0.0,0.0
3105,54005,16620,1.0,1.0,1.0,1.0,1.0,1.0
3107,54007,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3108,54009,48260,1.0,1.0,1.0,1.0,1.0,1.0
3109,54011,26580,0.0,1.0,0.0,1.0,1.0,1.0
3110,54013,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3111,54015,16620,1.0,1.0,1.0,1.0,1.0,1.0
3112,54017,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3113,54019,13220,1.0,1.0,1.0,1.0,1.0,1.0
3114,54021,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3115,54023,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3116,54025,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3117,54027,49020,0.0,0.0,0.0,0.0,0.0,0.0
3118,54029,48260,1.0,1.0,1.0,1.0,1.0,1.0
3119,54031,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3120,54033,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3121,54035,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3122,54037,47900,0.0,0.0,0.0,0.0,0.0,0.0
3123,54039,16620,1.0,1.0,1.0,1.0,1.0,1.0
3124,54041,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3125,54043,26580,0.0,1.0,0.0,1.0,1.0,1.0
3126,54045,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3127,54047,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3128,54049,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3129,54051,48540,1.0,1.0,1.0,1.0,1.0,1.0
3130,54053,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3131,54055,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3133,54057,19060,1.0,1.0,1.0,1.0,1.0,1.0
3134,54059,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3135,54061,34060,0.0,1.0,0.0,0.0,1.0,0.0
3136,54063,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3137,54065,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3138,54067,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3139,54069,48540,1.0,1.0,1.0,1.0,1.0,1.0
3140,54071,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3141,54073,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3142,54075,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3143,54077,34060,0.0,1.0,0.0,0.0,1.0,0.0
3144,54079,26580,0.0,1.0,0.0,1.0,1.0,1.0
3145,54081,13220,1.0,1.0,1.0,1.0,1.0,1.0
3146,54083,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3147,54085,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3148,54087,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3149,54089,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3150,54091,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3151,54093,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3152,54095,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3153,54097,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3154,54099,26580,0.0,1.0,0.0,1.0,1.0,1.0
3155,54101,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3156,54103,5400002,1.0,1.0,1.0,1.0,1.0,1.0
3158,54105,37620,1.0,1.0,1.0,1.0,1.0,1.0
3159,54107,37620,1.0,1.0,1.0,1.0,1.0,1.0
3160,54109,5400001,1.0,1.0,1.0,1.0,1.0,1.0
3161,55001,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3162,55003,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3163,55005,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3164,55007,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3165,55009,24580,0.0,0.0,0.0,0.0,0.0,0.0
3166,55011,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3167,55013,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3168,55015,11540,0.0,0.0,0.0,0.0,0.0,0.0
3169,55017,20740,0.0,0.0,0.0,0.0,0.0,0.0
3170,55019,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3171,55021,31540,0.0,0.0,0.0,0.0,0.0,0.0
3172,55023,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3173,55025,31540,0.0,0.0,0.0,0.0,0.0,0.0
3174,55027,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3175,55029,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3176,55031,20260,0.0,1.0,0.0,0.0,1.0,0.0
3177,55033,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3178,55035,20740,0.0,0.0,0.0,0.0,0.0,0.0
3179,55037,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3180,55039,22540,0.0,0.0,0.0,0.0,0.0,0.0
3181,55041,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3183,55043,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3184,55045,31540,0.0,0.0,0.0,0.0,0.0,0.0
3185,55047,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3186,55049,31540,0.0,0.0,0.0,0.0,0.0,0.0
3187,55051,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3188,55053,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3189,55055,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3190,55057,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3191,55059,16980,1.0,0.0,0.0,1.0,0.0,0.0
3192,55061,24580,0.0,0.0,0.0,0.0,0.0,0.0
3193,55063,29100,0.0,0.0,0.0,0.0,0.0,0.0
3194,55065,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3195,55067,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3196,55069,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3197,55071,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3198,55073,48140,0.0,0.0,0.0,0.0,0.0,0.0
3199,55075,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3200,55077,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3201,55078,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3202,55079,33340,0.0,0.0,0.0,0.0,0.0,0.0
3203,55081,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3204,55083,24580,0.0,0.0,0.0,0.0,0.0,0.0
3205,55085,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3207,55087,11540,0.0,0.0,0.0,0.0,0.0,0.0
3208,55089,33340,0.0,0.0,0.0,0.0,0.0,0.0
3209,55091,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3210,55093,33460,0.0,0.0,0.0,0.0,0.0,0.0
3211,55095,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3212,55097,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3213,55099,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3214,55101,39540,0.0,0.0,0.0,0.0,0.0,0.0
3215,55103,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3216,55105,27500,0.0,0.0,0.0,0.0,0.0,0.0
3217,55107,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3218,55109,33460,0.0,0.0,0.0,0.0,0.0,0.0
3219,55111,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3220,55113,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3221,55115,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3222,55117,43100,0.0,0.0,0.0,0.0,0.0,0.0
3223,55119,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3224,55121,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3225,55123,5500004,0.0,0.0,0.0,0.0,0.0,0.0
3226,55125,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3227,55127,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3228,55129,5500001,0.0,0.0,0.0,1.0,0.0,0.0
3229,55131,33340,0.0,0.0,0.0,0.0,0.0,0.0
3231,55133,33340,0.0,0.0,0.0,0.0,0.0,0.0
3232,55135,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3233,55137,5500003,0.0,0.0,0.0,0.0,0.0,0.0
3234,55139,36780,0.0,0.0,0.0,0.0,0.0,0.0
3235,55141,5500002,0.0,0.0,0.0,0.0,0.0,0.0
3236,56001,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3237,56003,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3238,56005,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3239,56007,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3240,56009,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3241,56011,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3242,56013,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3243,56015,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3244,56017,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3245,56019,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3246,56021,16940,0.0,1.0,0.0,0.0,1.0,0.0
3247,56023,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3248,56025,16220,1.0,1.0,1.0,1.0,1.0,1.0
3249,56027,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3250,56029,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3251,56031,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3252,56033,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3253,56035,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3254,56037,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3255,56039,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3256,56041,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3257,56043,5600006,0.0,1.0,0.0,1.0,1.0,1.0
3259,56045,5600007,0.0,1.0,0.0,0.0,1.0,0.0
3263,72001,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3264,72003,10380,1.0,0.0,0.0,1.0,0.0,0.0
3265,72005,10380,1.0,0.0,0.0,1.0,0.0,0.0
3266,72007,41980,1.0,0.0,0.0,1.0,0.0,0.0
3267,72009,41980,1.0,0.0,0.0,1.0,0.0,0.0
3268,72011,10380,1.0,0.0,0.0,1.0,0.0,0.0
3269,72013,11640,1.0,0.0,0.0,1.0,0.0,0.0
3270,72015,25020,1.0,1.0,1.0,1.0,1.0,1.0
3271,72017,41980,1.0,0.0,0.0,1.0,0.0,0.0
3272,72019,41980,1.0,0.0,0.0,1.0,0.0,0.0
3273,72021,41980,1.0,0.0,0.0,1.0,0.0,0.0
3274,72023,41900,1.0,0.0,0.0,1.0,0.0,0.0
3275,72025,41980,1.0,0.0,0.0,1.0,0.0,0.0
3276,72027,11640,1.0,0.0,0.0,1.0,0.0,0.0
3277,72029,41980,1.0,0.0,0.0,1.0,0.0,0.0
3278,72031,41980,1.0,0.0,0.0,1.0,0.0,0.0
3279,72033,41980,1.0,0.0,0.0,1.0,0.0,0.0
3280,72035,41980,1.0,0.0,0.0,1.0,0.0,0.0
3281,72037,41980,1.0,0.0,0.0,1.0,0.0,0.0
3282,72039,41980,1.0,0.0,0.0,1.0,0.0,0.0
3284,72041,41980,1.0,0.0,0.0,1.0,0.0,0.0
3285,72043,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3286,72045,41980,1.0,0.0,0.0,1.0,0.0,0.0
3287,72047,41980,1.0,0.0,0.0,1.0,0.0,0.0
3288,72049,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3289,72051,41980,1.0,0.0,0.0,1.0,0.0,0.0
3290,72053,41980,1.0,0.0,0.0,1.0,0.0,0.0
3291,72054,41980,1.0,0.0,0.0,1.0,0.0,0.0
3292,72055,38660,1.0,0.0,0.0,1.0,0.0,0.0
3293,72057,25020,1.0,1.0,1.0,1.0,1.0,1.0
3294,72059,38660,1.0,0.0,0.0,1.0,0.0,0.0
3295,72061,41980,1.0,0.0,0.0,1.0,0.0,0.0
3296,72063,41980,1.0,0.0,0.0,1.0,0.0,0.0
3297,72065,11640,1.0,0.0,0.0,1.0,0.0,0.0
3298,72067,32420,1.0,0.0,0.0,1.0,0.0,0.0
3299,72069,41980,1.0,0.0,0.0,1.0,0.0,0.0
3300,72071,10380,1.0,0.0,0.0,1.0,0.0,0.0
3301,72073,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3302,72075,38660,1.0,0.0,0.0,1.0,0.0,0.0
3303,72077,41980,1.0,0.0,0.0,1.0,0.0,0.0
3304,72079,41900,1.0,0.0,0.0,1.0,0.0,0.0
3305,72081,10380,1.0,0.0,0.0,1.0,0.0,0.0
3306,72083,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3308,72085,41980,1.0,0.0,0.0,1.0,0.0,0.0
3309,72087,41980,1.0,0.0,0.0,1.0,0.0,0.0
3310,72089,41980,1.0,0.0,0.0,1.0,0.0,0.0
3311,72091,41980,1.0,0.0,0.0,1.0,0.0,0.0
3312,72093,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3313,72095,41980,1.0,0.0,0.0,1.0,0.0,0.0
3314,72097,32420,1.0,0.0,0.0,1.0,0.0,0.0
3315,72099,10380,1.0,0.0,0.0,1.0,0.0,0.0
3316,72101,41980,1.0,0.0,0.0,1.0,0.0,0.0
3317,72103,41980,1.0,0.0,0.0,1.0,0.0,0.0
3318,72105,41980,1.0,0.0,0.0,1.0,0.0,0.0
3319,72107,41980,1.0,0.0,0.0,1.0,0.0,0.0
3320,72109,25020,1.0,1.0,1.0,1.0,1.0,1.0
3321,72111,38660,1.0,0.0,0.0,1.0,0.0,0.0
3322,72113,38660,1.0,0.0,0.0,1.0,0.0,0.0
3323,72115,11640,1.0,0.0,0.0,1.0,0.0,0.0
3324,72117,10380,1.0,0.0,0.0,1.0,0.0,0.0
3325,72119,41980,1.0,0.0,0.0,1.0,0.0,0.0
3326,72121,41900,1.0,0.0,0.0,1.0,0.0,0.0
3327,72123,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3328,72125,41900,1.0,0.0,0.0,1.0,0.0,0.0
3329,72127,41980,1.0,0.0,0.0,1.0,0.0,0.0
3330,72129,41980,1.0,0.0,0.0,1.0,0.0,0.0
