,FIPS,County,State,ag,cn,coal,comm,mf,mn_rest,og,pwr,TOTAL,prop_ag,prop_cn,prop_comm,prop_mf,prop_mn_rest,prop_pwr,prop_og,prop_coal,ECF,ECF_log10,biggest_sector,biggest_sector_full
82,45069,marlboro,SC,4750.473936090119,1743.0750441226935,0.0,15530.373437486562,747873.1365561022,628.547079633229,0.0,1.5902985153962028,770527.1963519502,0.006165225521670318,0.002262184972023385,0.020155516263429624,0.9705992729353314,0.0008157363978962404,2.0639096490369815e-06,0.0,0.0,116.20638933783052,2.0652300073819965,mf,Manufacturing
83,45089,williamsburg,SC,13675.07865127708,3433.9018619510216,0.0,8471.483095497033,1567491.7709270418,0.0,0.0,0.0,1593072.234535767,0.008584092017184707,0.0021555217569601834,0.005317701804002432,0.9839426844218526,0.0,0.0,0.0,0.0,163.8328759717341,2.214401055058486,mf,Manufacturing
84,46045,edmunds,SD,17767.546575622757,1687.2987316308909,0.0,242.97947947377256,208187.10187921187,0.0,0.0,0.0,227884.92666593927,0.07796718648999779,0.007404169974367516,0.0010662376096070656,0.9135624059260277,0.0,0.0,0.0,0.0,182.8288470766855,2.262044720598119,mf,Manufacturing
85,46051,grant,SD,31038.49248098019,2714.0795763166207,0.0,6557.964780081729,131192.3125474037,2035.633711780432,0.0,824454.6980163127,997993.1811128753,0.031100906367284752,0.0027195371949236312,0.006571151891808375,0.13145612117420424,0.0020397270745983152,0.8261125562971807,0.0,0.0,247.97703221307296,2.394411458063938,pwr,Fossil fuel power generation
86,46063,harding,SD,9558.799839130908,1372.7523443126893,0.0,225.2172807614894,0.0,883.0441055923991,70535.06805460704,0.0,82574.88162440452,0.11575917096205515,0.016624333178662173,0.0027274308643383846,0.0,0.010693858570805636,0.0,0.8541952064241387,0.0,180.1820065278916,2.255711418963682,og,Oil & gas extraction
87,46125,turner,SD,42804.82789951918,3409.231474236461,0.0,4930.152050912311,365778.9755801032,630.4567701926983,0.0,0.0,417553.64377496386,0.10251336214560348,0.008164774814116652,0.011807230338934282,0.8760047506069326,0.001509882094412943,0.0,0.0,0.0,180.76749084318655,2.2571203298070635,mf,Manufacturing
88,47071,hardin,TN,7783.840875475118,7371.598270687789,0.0,12846.254317729088,1198950.6546322964,4420.11778839277,0.0,29486.501940648035,1260858.9678252293,0.006173442925897526,0.005846489146524105,0.010188494229363913,0.950899890651756,0.00350564012406299,0.02338604292239545,0.0,0.0,150.133809938486,2.1764785058091918,mf,Manufacturing
89,47161,stewart,TN,4017.515409827104,3827.252249299925,0.0,561.718503640215,113055.1434393634,0.0,0.0,1700561.6205202034,1822023.250122334,0.002204974831993697,0.002100550719669991,0.00030829381765710187,0.06204923204562437,0.0,0.9333369485850548,0.0,0.0,744.6386374840656,2.871945566949227,pwr,Fossil fuel power generation
90,47171,unicoi,TN,914.8834289984488,2599.080655153469,0.0,7416.686025379235,727872.8832984113,2797.581795465543,0.0,0.0,741601.115203408,0.001233659726560029,0.0035046881697859736,0.010000910022020356,0.981488388267551,0.0037723538140826776,0.0,0.0,0.0,141.34548772844562,2.150281948758214,mf,Manufacturing
91,48051,burleson,TX,25477.41420032754,6329.620987606968,0.0,12303.026363098155,31450.568737831287,11486.816410119462,767649.2163299068,0.0,854696.6630288903,0.029808720803986992,0.007405692874915337,0.014394611439687219,0.03679734588687426,0.013439641111282994,0.0,0.8981539878832532,0.0,193.38265016607176,2.2864175076211546,og,Oil & gas extraction
92,48235,irion,TX,2493.2624838721285,3931.580946508756,0.0,0.0,0.0,3129.2362099759507,1067812.7810473612,0.0,1077366.860687718,0.0023142186518347136,0.0036492499351605274,0.0,0.0,0.0029045224279299424,0.0,0.9911320089850748,0.0,1141.7882386716462,3.057585565114602,og,Oil & gas extraction
93,48317,martin,TX,29802.14331650101,4098.259663251565,0.0,274.1721827706314,75.57858181005372,7093.176051403449,9642836.517659549,0.0,9684179.847455285,0.0030774049827598077,0.0004231911971697289,2.8311347691738265e-05,7.80433480176574e-06,0.0007324498473938734,0.0,0.995730838290183,0.0,2007.6044723700627,3.302678154495313,og,Oil & gas extraction
94,48329,midland,TX,9446.348893241811,71424.6244197549,0.0,193580.68739053656,73668.20889474249,268658.11634174804,20633290.9251118,0.0,21250068.911051825,0.0004445326240014645,0.0033611478964479065,0.009109649865175653,0.003466727999946806,0.012642693888019498,0.0,0.9709752477264086,0.0,188.04705034898996,2.274266525595674,og,Oil & gas extraction
95,49027,millard,UT,13116.304702987149,3038.1899412569264,0.0,2896.6463853605783,427656.5308651355,24678.253671158654,0.0,1468252.6966617948,1939638.6222276934,0.006762241457082839,0.0015663690681553537,0.0014933948789046861,0.2204825816336694,0.01272311934210479,0.756972293620083,0.0,0.0,393.0553373795819,2.5944536980262147,pwr,Fossil fuel power generation
96,51081,greensville,VA,3598.206115904833,810.6410233708596,0.0,24.366719082588308,24309.38574358472,1810.3593577500224,0.0,504650.1606752866,535203.1196349796,0.006723066409550993,0.0015146418128573964,4.552798402820774e-05,0.04542085957975032,0.0033825650324772537,0.9429133391813358,0.0,0.0,155.4187200784645,2.191503328088642,pwr,Fossil fuel power generation
97,51093,isle of wight,VA,4589.494502470014,9398.694983966225,0.0,14308.077980416952,2588826.029000556,1006.6342680413736,0.0,4564.897319378096,2622693.8280548286,0.0017499162324539806,0.0035836035771422653,0.005455489248254652,0.9870866363843197,0.00038381692032575656,0.0017405376375037036,0.0,0.0,218.36157430210815,2.339176216739684,mf,Manufacturing
98,51101,king william,VA,1966.0597205422423,6118.562455966658,0.0,2283.405284560381,764032.6229966516,94977.25930781136,0.0,48023.665234754495,917401.5750002867,0.00214307428079315,0.00666944838847126,0.002488992112924667,0.8328224452812966,0.10352855488370148,0.05234748505281287,0.0,0.0,218.63987195485683,2.339729364342693,mf,Manufacturing
99,56031,platte,WY,14339.65362219137,4123.972487830205,0.0,4233.396297654707,1247.3320056155694,733.2544130004071,0.0,1833997.3386475963,1858674.9474738885,0.007714987304090093,0.002218770147752336,0.002277642093044986,0.0006710866831829897,0.0003945038447938236,0.9867230099271358,0.0,0.0,489.8784063398068,2.690088296337015,pwr,Fossil fuel power generation
